date,state,district,pincode,demo_age_5_17,demo_age_17_,city
16-09-2025,Rajasthan,Jaipur,303706,1,10,jaipur
16-09-2025,Rajasthan,Jaipur,303712,1,14,jaipur
16-09-2025,Rajasthan,Jaipur,303801,4,12,jaipur
16-09-2025,Rajasthan,Jaipur,303804,1,9,jaipur
16-09-2025,Rajasthan,Jaipur,303806,2,6,jaipur
16-09-2025,Rajasthan,Jaipur,303901,1,17,jaipur
16-09-2025,Rajasthan,Jaipur,303905,0,11,jaipur
18-09-2025,Rajasthan,Jaipur,302003,4,59,jaipur
18-09-2025,Rajasthan,Jaipur,302005,1,2,jaipur
18-09-2025,Rajasthan,Jaipur,302011,0,2,jaipur
18-09-2025,Rajasthan,Jaipur,302017,5,39,jaipur
18-09-2025,Rajasthan,Jaipur,302021,4,26,jaipur
18-09-2025,Rajasthan,Jaipur,302029,5,35,jaipur
18-09-2025,Rajasthan,Jaipur,303004,1,0,jaipur
18-09-2025,Rajasthan,Jaipur,303006,0,9,jaipur
18-09-2025,Rajasthan,Jaipur,303007,1,12,jaipur
18-09-2025,Rajasthan,Jaipur,303103,2,13,jaipur
18-09-2025,Rajasthan,Jaipur,303109,0,4,jaipur
18-09-2025,Rajasthan,Jaipur,303338,0,6,jaipur
18-09-2025,Rajasthan,Jaipur,303604,3,8,jaipur
18-09-2025,Rajasthan,Jaipur,303701,0,9,jaipur
18-09-2025,Rajasthan,Jaipur,303702,1,7,jaipur
18-09-2025,Rajasthan,Jaipur,303706,0,4,jaipur
18-09-2025,Rajasthan,Jaipur,303901,1,20,jaipur
18-09-2025,Rajasthan,Jaipur,303903,1,9,jaipur
18-09-2025,Rajasthan,Jaipur,303904,2,5,jaipur
20-09-2025,Rajasthan,Jaipur,302003,6,30,jaipur
20-09-2025,Rajasthan,Jaipur,302011,0,1,jaipur
20-09-2025,Rajasthan,Jaipur,302019,2,22,jaipur
20-09-2025,Rajasthan,Jaipur,302039,1,39,jaipur
20-09-2025,Rajasthan,Jaipur,303006,0,11,jaipur
20-09-2025,Rajasthan,Jaipur,303104,1,11,jaipur
20-09-2025,Rajasthan,Jaipur,303301,2,15,jaipur
20-09-2025,Rajasthan,Jaipur,303348,1,10,jaipur
20-09-2025,Rajasthan,Jaipur,303601,1,1,jaipur
20-09-2025,Rajasthan,Jaipur,303701,0,3,jaipur
20-09-2025,Rajasthan,Jaipur,303704,0,4,jaipur
20-09-2025,Rajasthan,Jaipur,303706,0,9,jaipur
20-09-2025,Rajasthan,Jaipur,303801,0,2,jaipur
19-09-2025,Rajasthan,Jaipur,302019,2,16,jaipur
19-09-2025,Rajasthan,Jaipur,302026,0,15,jaipur
19-09-2025,Rajasthan,Jaipur,302028,2,16,jaipur
19-09-2025,Rajasthan,Jaipur,302034,4,9,jaipur
19-09-2025,Rajasthan,Jaipur,303003,3,3,jaipur
19-09-2025,Rajasthan,Jaipur,303005,3,11,jaipur
19-09-2025,Rajasthan,Jaipur,303007,2,11,jaipur
19-09-2025,Rajasthan,Jaipur,303102,6,6,jaipur
19-09-2025,Rajasthan,Jaipur,303108,4,25,jaipur
19-09-2025,Rajasthan,Jaipur,303110,2,4,jaipur
19-09-2025,Rajasthan,Jaipur,303119,2,5,jaipur
19-09-2025,Rajasthan,Jaipur,303120,1,4,jaipur
19-09-2025,Rajasthan,Jaipur,303301,3,21,jaipur
19-09-2025,Rajasthan,Jaipur,303302,0,3,jaipur
19-09-2025,Rajasthan,Jaipur,303328,2,10,jaipur
19-09-2025,Rajasthan,Jaipur,303338,3,12,jaipur
19-09-2025,Rajasthan,Jaipur,303601,2,1,jaipur
19-09-2025,Rajasthan,Jaipur,303603,5,12,jaipur
19-09-2025,Rajasthan,Jaipur,303604,3,10,jaipur
19-09-2025,Rajasthan,Jaipur,303702,1,9,jaipur
19-09-2025,Rajasthan,Jaipur,303704,0,9,jaipur
19-09-2025,Rajasthan,Jaipur,303706,1,3,jaipur
19-09-2025,Rajasthan,Jaipur,303802,0,1,jaipur
19-09-2025,Rajasthan,Jaipur,303804,1,10,jaipur
19-09-2025,Rajasthan,Jaipur,303903,1,17,jaipur
13-10-2025,Rajasthan,Jaipur,302002,0,17,jaipur
13-10-2025,Rajasthan,Jaipur,302011,0,2,jaipur
13-10-2025,Rajasthan,Jaipur,302012,3,33,jaipur
13-10-2025,Rajasthan,Jaipur,303102,0,11,jaipur
13-10-2025,Rajasthan,Jaipur,303106,2,11,jaipur
13-10-2025,Rajasthan,Jaipur,303108,4,19,jaipur
13-10-2025,Rajasthan,Jaipur,303109,0,2,jaipur
13-10-2025,Rajasthan,Jaipur,303110,0,4,jaipur
13-10-2025,Rajasthan,Jaipur,303305,0,7,jaipur
13-10-2025,Rajasthan,Jaipur,303328,1,5,jaipur
13-10-2025,Rajasthan,Jaipur,303706,0,3,jaipur
13-10-2025,Rajasthan,Jaipur,303806,4,6,jaipur
13-10-2025,Rajasthan,Jaipur,303908,0,6,jaipur
15-10-2025,Rajasthan,Jaipur,302001,3,20,jaipur
15-10-2025,Rajasthan,Jaipur,302005,0,4,jaipur
15-10-2025,Rajasthan,Jaipur,302006,1,29,jaipur
15-10-2025,Rajasthan,Jaipur,302016,8,57,jaipur
15-10-2025,Rajasthan,Jaipur,302032,0,3,jaipur
15-10-2025,Rajasthan,Jaipur,303008,3,18,jaipur
15-10-2025,Rajasthan,Jaipur,303102,1,14,jaipur
15-10-2025,Rajasthan,Jaipur,303104,2,10,jaipur
15-10-2025,Rajasthan,Jaipur,303107,0,11,jaipur
15-10-2025,Rajasthan,Jaipur,303301,2,23,jaipur
15-10-2025,Rajasthan,Jaipur,303507,1,2,jaipur
15-10-2025,Rajasthan,Jaipur,303602,0,7,jaipur
15-10-2025,Rajasthan,Jaipur,303701,2,13,jaipur
15-10-2025,Rajasthan,Jaipur,303801,0,12,jaipur
15-10-2025,Rajasthan,Jaipur,303806,1,11,jaipur
15-10-2025,Rajasthan,Jaipur,303901,0,14,jaipur
15-10-2025,Rajasthan,Jaipur,303903,1,13,jaipur
15-10-2025,Rajasthan,Jaipur,303905,1,6,jaipur
19-10-2025,Rajasthan,Jaipur,302001,2,22,jaipur
19-10-2025,Rajasthan,Jaipur,302002,7,45,jaipur
19-10-2025,Rajasthan,Jaipur,302011,1,1,jaipur
19-10-2025,Rajasthan,Jaipur,302012,10,81,jaipur
19-10-2025,Rajasthan,Jaipur,302021,1,19,jaipur
19-10-2025,Rajasthan,Jaipur,302029,5,37,jaipur
19-10-2025,Rajasthan,Jaipur,302032,0,1,jaipur
19-10-2025,Rajasthan,Jaipur,302033,1,18,jaipur
19-10-2025,Rajasthan,Jaipur,302039,6,11,jaipur
19-10-2025,Rajasthan,Jaipur,303002,0,10,jaipur
19-10-2025,Rajasthan,Jaipur,303004,0,3,jaipur
19-10-2025,Rajasthan,Jaipur,303105,2,8,jaipur
19-10-2025,Rajasthan,Jaipur,303507,0,3,jaipur
19-10-2025,Rajasthan,Jaipur,303602,1,4,jaipur
19-10-2025,Rajasthan,Jaipur,303701,0,2,jaipur
19-10-2025,Rajasthan,Jaipur,303803,1,3,jaipur
19-10-2025,Rajasthan,Jaipur,303903,0,9,jaipur
19-10-2025,Rajasthan,Jaipur,303908,1,10,jaipur
21-10-2025,Rajasthan,Jaipur,302002,2,12,jaipur
21-10-2025,Rajasthan,Jaipur,302020,3,14,jaipur
21-10-2025,Rajasthan,Jaipur,302029,2,11,jaipur
21-10-2025,Rajasthan,Jaipur,302031,2,9,jaipur
21-10-2025,Rajasthan,Jaipur,302033,2,5,jaipur
21-10-2025,Rajasthan,Jaipur,302034,1,1,jaipur
21-10-2025,Rajasthan,Jaipur,303008,1,1,jaipur
21-10-2025,Rajasthan,Jaipur,303507,0,2,jaipur
21-10-2025,Rajasthan,Jaipur,303602,0,1,jaipur
21-10-2025,Rajasthan,Jaipur,303702,1,0,jaipur
21-10-2025,Rajasthan,Jaipur,303712,0,1,jaipur
21-10-2025,Rajasthan,Jaipur,303901,0,4,jaipur
20-10-2025,Rajasthan,Jaipur,302004,0,7,jaipur
20-10-2025,Rajasthan,Jaipur,302013,0,6,jaipur
20-10-2025,Rajasthan,Jaipur,302022,0,1,jaipur
20-10-2025,Rajasthan,Jaipur,302028,1,2,jaipur
20-10-2025,Rajasthan,Jaipur,302033,0,6,jaipur
20-10-2025,Rajasthan,Jaipur,303104,3,1,jaipur
20-10-2025,Rajasthan,Jaipur,303105,0,2,jaipur
20-10-2025,Rajasthan,Jaipur,303108,0,3,jaipur
20-10-2025,Rajasthan,Jaipur,303119,0,3,jaipur
20-10-2025,Rajasthan,Jaipur,303338,0,1,jaipur
20-10-2025,Rajasthan,Jaipur,303701,0,2,jaipur
20-10-2025,Rajasthan,Jaipur,303903,1,5,jaipur
23-10-2025,Rajasthan,Jaipur,302004,0,2,jaipur
23-10-2025,Rajasthan,Jaipur,302018,1,0,jaipur
23-10-2025,Rajasthan,Jaipur,302019,0,1,jaipur
23-10-2025,Rajasthan,Jaipur,302022,0,1,jaipur
23-10-2025,Rajasthan,Jaipur,302033,0,2,jaipur
23-10-2025,Rajasthan,Jaipur,302039,1,2,jaipur
23-10-2025,Rajasthan,Jaipur,303305,0,1,jaipur
23-10-2025,Rajasthan,Jaipur,303338,0,3,jaipur
23-10-2025,Rajasthan,Jaipur,303601,0,1,jaipur
23-10-2025,Rajasthan,Jaipur,303706,0,3,jaipur
23-10-2025,Rajasthan,Jaipur,303805,1,4,jaipur
23-10-2025,Rajasthan,Jaipur,303903,0,2,jaipur
22-10-2025,Rajasthan,Jaipur,302013,0,1,jaipur
22-10-2025,Rajasthan,Jaipur,303009,1,0,jaipur
22-10-2025,Rajasthan,Jaipur,303107,0,3,jaipur
22-10-2025,Rajasthan,Jaipur,303109,1,0,jaipur
22-10-2025,Rajasthan,Jaipur,303338,0,2,jaipur
27-10-2025,Rajasthan,Jaipur,302011,0,2,jaipur
27-10-2025,Rajasthan,Jaipur,302012,8,65,jaipur
27-10-2025,Rajasthan,Jaipur,302020,3,23,jaipur
27-10-2025,Rajasthan,Jaipur,302023,0,1,jaipur
27-10-2025,Rajasthan,Jaipur,302032,0,6,jaipur
27-10-2025,Rajasthan,Jaipur,303001,1,6,jaipur
27-10-2025,Rajasthan,Jaipur,303002,0,3,jaipur
27-10-2025,Rajasthan,Jaipur,303008,5,9,jaipur
27-10-2025,Rajasthan,Jaipur,303009,1,3,jaipur
27-10-2025,Rajasthan,Jaipur,303105,1,5,jaipur
27-10-2025,Rajasthan,Jaipur,303109,1,4,jaipur
27-10-2025,Rajasthan,Jaipur,303110,1,10,jaipur
27-10-2025,Rajasthan,Jaipur,303119,0,5,jaipur
27-10-2025,Rajasthan,Jaipur,303123,0,1,jaipur
27-10-2025,Rajasthan,Jaipur,303305,0,3,jaipur
27-10-2025,Rajasthan,Jaipur,303701,1,5,jaipur
27-10-2025,Rajasthan,Jaipur,303706,0,7,jaipur
27-10-2025,Rajasthan,Jaipur,303805,1,6,jaipur
27-10-2025,Rajasthan,Jaipur,303905,2,8,jaipur
16-10-2025,Rajasthan,Jaipur,302001,0,22,jaipur
16-10-2025,Rajasthan,Jaipur,302004,5,28,jaipur
16-10-2025,Rajasthan,Jaipur,302006,3,20,jaipur
16-10-2025,Rajasthan,Jaipur,302015,3,20,jaipur
16-10-2025,Rajasthan,Jaipur,302019,2,29,jaipur
16-10-2025,Rajasthan,Jaipur,302032,0,3,jaipur
16-10-2025,Rajasthan,Jaipur,302034,2,14,jaipur
16-10-2025,Rajasthan,Jaipur,302037,0,2,jaipur
16-10-2025,Rajasthan,Jaipur,303004,0,3,jaipur
16-10-2025,Rajasthan,Jaipur,303012,1,26,jaipur
16-10-2025,Rajasthan,Jaipur,303102,1,10,jaipur
16-10-2025,Rajasthan,Jaipur,303108,9,29,jaipur
16-10-2025,Rajasthan,Jaipur,303110,0,14,jaipur
16-10-2025,Rajasthan,Jaipur,303120,2,6,jaipur
16-10-2025,Rajasthan,Jaipur,303302,0,8,jaipur
16-10-2025,Rajasthan,Jaipur,303702,1,10,jaipur
16-10-2025,Rajasthan,Jaipur,303806,3,9,jaipur
16-10-2025,Rajasthan,Jaipur,303807,0,6,jaipur
16-10-2025,Rajasthan,Jaipur,303904,2,16,jaipur
17-10-2025,Rajasthan,Jaipur,302017,2,21,jaipur
17-10-2025,Rajasthan,Jaipur,302031,1,14,jaipur
17-10-2025,Rajasthan,Jaipur,302033,3,18,jaipur
17-10-2025,Rajasthan,Jaipur,303009,0,7,jaipur
17-10-2025,Rajasthan,Jaipur,303106,4,10,jaipur
17-10-2025,Rajasthan,Jaipur,303109,1,4,jaipur
17-10-2025,Rajasthan,Jaipur,303119,4,4,jaipur
17-10-2025,Rajasthan,Jaipur,303328,0,5,jaipur
17-10-2025,Rajasthan,Jaipur,303348,1,14,jaipur
17-10-2025,Rajasthan,Jaipur,303507,0,1,jaipur
17-10-2025,Rajasthan,Jaipur,303712,0,3,jaipur
17-10-2025,Rajasthan,Jaipur,303801,2,8,jaipur
17-10-2025,Rajasthan,Jaipur,303905,0,6,jaipur
17-10-2025,Rajasthan,Jaipur,303908,1,12,jaipur
18-10-2025,Rajasthan,Jaipur,302011,0,2,jaipur
18-10-2025,Rajasthan,Jaipur,302013,4,16,jaipur
18-10-2025,Rajasthan,Jaipur,302015,0,15,jaipur
18-10-2025,Rajasthan,Jaipur,302016,5,31,jaipur
18-10-2025,Rajasthan,Jaipur,302017,7,28,jaipur
18-10-2025,Rajasthan,Jaipur,302033,1,24,jaipur
18-10-2025,Rajasthan,Jaipur,302034,2,10,jaipur
18-10-2025,Rajasthan,Jaipur,303009,0,5,jaipur
18-10-2025,Rajasthan,Jaipur,303012,1,20,jaipur
18-10-2025,Rajasthan,Jaipur,303107,1,4,jaipur
18-10-2025,Rajasthan,Jaipur,303601,1,5,jaipur
18-10-2025,Rajasthan,Jaipur,303603,7,6,jaipur
18-10-2025,Rajasthan,Jaipur,303604,2,4,jaipur
18-10-2025,Rajasthan,Jaipur,303701,1,9,jaipur
18-10-2025,Rajasthan,Jaipur,303706,0,4,jaipur
18-10-2025,Rajasthan,Jaipur,303803,0,4,jaipur
18-10-2025,Rajasthan,Jaipur,303804,0,3,jaipur
18-10-2025,Rajasthan,Jaipur,303905,0,7,jaipur
26-10-2025,Rajasthan,Jaipur,302001,1,13,jaipur
26-10-2025,Rajasthan,Jaipur,302005,0,1,jaipur
26-10-2025,Rajasthan,Jaipur,302013,1,18,jaipur
26-10-2025,Rajasthan,Jaipur,303104,1,11,jaipur
26-10-2025,Rajasthan,Jaipur,303105,4,26,jaipur
26-10-2025,Rajasthan,Jaipur,303108,3,26,jaipur
26-10-2025,Rajasthan,Jaipur,303109,2,12,jaipur
26-10-2025,Rajasthan,Jaipur,303302,1,12,jaipur
26-10-2025,Rajasthan,Jaipur,303702,0,16,jaipur
26-10-2025,Rajasthan,Jaipur,303704,1,1,jaipur
26-10-2025,Rajasthan,Jaipur,303807,1,4,jaipur
26-10-2025,Rajasthan,Jaipur,303901,2,24,jaipur
24-10-2025,Rajasthan,Jaipur,302002,3,32,jaipur
24-10-2025,Rajasthan,Jaipur,302003,4,36,jaipur
24-10-2025,Rajasthan,Jaipur,302005,0,1,jaipur
24-10-2025,Rajasthan,Jaipur,302026,3,10,jaipur
24-10-2025,Rajasthan,Jaipur,303003,1,5,jaipur
24-10-2025,Rajasthan,Jaipur,303004,0,3,jaipur
24-10-2025,Rajasthan,Jaipur,303012,3,9,jaipur
24-10-2025,Rajasthan,Jaipur,303102,4,7,jaipur
24-10-2025,Rajasthan,Jaipur,303120,1,10,jaipur
24-10-2025,Rajasthan,Jaipur,303507,1,1,jaipur
24-10-2025,Rajasthan,Jaipur,303601,2,3,jaipur
24-10-2025,Rajasthan,Jaipur,303704,1,3,jaipur
24-10-2025,Rajasthan,Jaipur,303801,2,5,jaipur
24-10-2025,Rajasthan,Jaipur,303802,0,1,jaipur
24-10-2025,Rajasthan,Jaipur,303806,4,7,jaipur
24-10-2025,Rajasthan,Jaipur,303904,0,2,jaipur
25-10-2025,Rajasthan,Jaipur,302006,2,21,jaipur
25-10-2025,Rajasthan,Jaipur,302012,4,76,jaipur
25-10-2025,Rajasthan,Jaipur,302017,1,19,jaipur
25-10-2025,Rajasthan,Jaipur,302020,2,24,jaipur
25-10-2025,Rajasthan,Jaipur,302024,1,0,jaipur
25-10-2025,Rajasthan,Jaipur,302032,0,3,jaipur
25-10-2025,Rajasthan,Jaipur,303012,1,18,jaipur
25-10-2025,Rajasthan,Jaipur,303602,0,8,jaipur
25-10-2025,Rajasthan,Jaipur,303604,1,11,jaipur
25-10-2025,Rajasthan,Jaipur,303712,0,8,jaipur
25-10-2025,Rajasthan,Jaipur,303901,1,10,jaipur
28-10-2025,Rajasthan,Jaipur,302003,0,41,jaipur
28-10-2025,Rajasthan,Jaipur,302011,0,2,jaipur
28-10-2025,Rajasthan,Jaipur,302019,0,22,jaipur
28-10-2025,Rajasthan,Jaipur,302021,1,15,jaipur
28-10-2025,Rajasthan,Jaipur,302024,0,1,jaipur
28-10-2025,Rajasthan,Jaipur,302031,1,13,jaipur
28-10-2025,Rajasthan,Jaipur,303001,1,7,jaipur
28-10-2025,Rajasthan,Jaipur,303002,1,5,jaipur
28-10-2025,Rajasthan,Jaipur,303003,2,6,jaipur
28-10-2025,Rajasthan,Jaipur,303005,1,7,jaipur
28-10-2025,Rajasthan,Jaipur,303008,4,12,jaipur
28-10-2025,Rajasthan,Jaipur,303108,2,17,jaipur
28-10-2025,Rajasthan,Jaipur,303110,1,14,jaipur
28-10-2025,Rajasthan,Jaipur,303121,0,1,jaipur
28-10-2025,Rajasthan,Jaipur,303301,1,15,jaipur
28-10-2025,Rajasthan,Jaipur,303328,1,12,jaipur
28-10-2025,Rajasthan,Jaipur,303702,3,4,jaipur
28-10-2025,Rajasthan,Jaipur,303802,0,2,jaipur
28-10-2025,Rajasthan,Jaipur,303803,0,4,jaipur
28-10-2025,Rajasthan,Jaipur,303804,2,6,jaipur
28-10-2025,Rajasthan,Jaipur,303904,1,6,jaipur
02-11-2025,Rajasthan,Jaipur,303107,2,4,jaipur
02-11-2025,Rajasthan,Jaipur,303604,2,6,jaipur
04-11-2025,Rajasthan,Jaipur,302011,0,1,jaipur
04-11-2025,Rajasthan,Jaipur,303121,0,2,jaipur
06-11-2025,Rajasthan,Jaipur,302025,1,0,jaipur
08-11-2025,Rajasthan,Jaipur,302037,0,1,jaipur
11-11-2025,Rajasthan,Jaipur,302024,0,1,jaipur
07-12-2025,Rajasthan,Jaipur,302002,1,45,jaipur
07-12-2025,Rajasthan,Jaipur,302015,1,9,jaipur
07-12-2025,Rajasthan,Jaipur,302021,1,16,jaipur
07-12-2025,Rajasthan,Jaipur,302025,0,1,jaipur
07-12-2025,Rajasthan,Jaipur,303003,0,2,jaipur
07-12-2025,Rajasthan,Jaipur,303006,0,4,jaipur
07-12-2025,Rajasthan,Jaipur,303009,0,3,jaipur
07-12-2025,Rajasthan,Jaipur,303104,0,8,jaipur
07-12-2025,Rajasthan,Jaipur,303107,0,1,jaipur
07-12-2025,Rajasthan,Jaipur,303601,0,3,jaipur
07-12-2025,Rajasthan,Jaipur,303603,0,2,jaipur
07-12-2025,Rajasthan,Jaipur,303702,0,6,jaipur
07-12-2025,Rajasthan,Jaipur,303801,2,11,jaipur
07-12-2025,Rajasthan,Jaipur,303806,0,4,jaipur
06-11-2025,Rajasthan,Jaipur,302003,4,71,jaipur
06-11-2025,Rajasthan,Jaipur,302006,2,28,jaipur
06-11-2025,Rajasthan,Jaipur,302015,0,12,jaipur
06-11-2025,Rajasthan,Jaipur,302022,0,8,jaipur
06-11-2025,Rajasthan,Jaipur,302028,4,8,jaipur
06-11-2025,Rajasthan,Jaipur,303001,0,6,jaipur
06-11-2025,Rajasthan,Jaipur,303003,1,5,jaipur
06-11-2025,Rajasthan,Jaipur,303008,5,32,jaipur
06-11-2025,Rajasthan,Jaipur,303009,0,10,jaipur
06-11-2025,Rajasthan,Jaipur,303102,3,9,jaipur
06-11-2025,Rajasthan,Jaipur,303110,5,10,jaipur
06-11-2025,Rajasthan,Jaipur,303328,1,18,jaipur
06-11-2025,Rajasthan,Jaipur,303801,1,7,jaipur
06-11-2025,Rajasthan,Jaipur,303806,3,16,jaipur
06-11-2025,Rajasthan,Jaipur,303903,1,8,jaipur
06-11-2025,Rajasthan,Jaipur,303904,1,13,jaipur
06-11-2025,Rajasthan,Jaipur,303908,0,9,jaipur
05-11-2025,Rajasthan,Jaipur,302002,5,55,jaipur
05-11-2025,Rajasthan,Jaipur,302003,7,59,jaipur
05-11-2025,Rajasthan,Jaipur,302016,6,48,jaipur
05-11-2025,Rajasthan,Jaipur,302017,2,30,jaipur
05-11-2025,Rajasthan,Jaipur,302018,0,6,jaipur
05-11-2025,Rajasthan,Jaipur,302019,0,20,jaipur
05-11-2025,Rajasthan,Jaipur,302024,0,1,jaipur
05-11-2025,Rajasthan,Jaipur,302031,5,37,jaipur
05-11-2025,Rajasthan,Jaipur,303109,0,6,jaipur
05-11-2025,Rajasthan,Jaipur,303119,0,11,jaipur
05-11-2025,Rajasthan,Jaipur,303301,3,24,jaipur
05-11-2025,Rajasthan,Jaipur,303302,0,2,jaipur
05-11-2025,Rajasthan,Jaipur,303328,1,3,jaipur
05-11-2025,Rajasthan,Jaipur,303338,0,3,jaipur
05-11-2025,Rajasthan,Jaipur,303702,0,8,jaipur
05-11-2025,Rajasthan,Jaipur,303704,0,6,jaipur
05-11-2025,Rajasthan,Jaipur,303803,1,4,jaipur
05-11-2025,Rajasthan,Jaipur,303806,0,7,jaipur
07-11-2025,Rajasthan,Jaipur,302003,1,58,jaipur
07-11-2025,Rajasthan,Jaipur,302016,2,63,jaipur
07-11-2025,Rajasthan,Jaipur,302019,1,21,jaipur
07-11-2025,Rajasthan,Jaipur,302021,6,36,jaipur
07-11-2025,Rajasthan,Jaipur,302028,3,12,jaipur
07-11-2025,Rajasthan,Jaipur,302029,4,61,jaipur
07-11-2025,Rajasthan,Jaipur,302034,3,19,jaipur
07-11-2025,Rajasthan,Jaipur,303007,0,18,jaipur
07-11-2025,Rajasthan,Jaipur,303008,4,29,jaipur
07-11-2025,Rajasthan,Jaipur,303302,0,9,jaipur
07-11-2025,Rajasthan,Jaipur,303305,1,14,jaipur
07-11-2025,Rajasthan,Jaipur,303348,0,8,jaipur
07-11-2025,Rajasthan,Jaipur,303602,0,12,jaipur
07-11-2025,Rajasthan,Jaipur,303604,1,16,jaipur
07-11-2025,Rajasthan,Jaipur,303801,4,15,jaipur
11-11-2025,Rajasthan,Jaipur,302002,4,91,jaipur
11-11-2025,Rajasthan,Jaipur,302004,0,53,jaipur
11-11-2025,Rajasthan,Jaipur,302017,2,47,jaipur
11-11-2025,Rajasthan,Jaipur,302019,2,31,jaipur
11-11-2025,Rajasthan,Jaipur,302029,10,70,jaipur
11-11-2025,Rajasthan,Jaipur,302031,4,53,jaipur
11-11-2025,Rajasthan,Jaipur,302037,0,3,jaipur
11-11-2025,Rajasthan,Jaipur,303002,0,11,jaipur
11-11-2025,Rajasthan,Jaipur,303003,4,18,jaipur
11-11-2025,Rajasthan,Jaipur,303008,6,31,jaipur
11-11-2025,Rajasthan,Jaipur,303107,1,11,jaipur
11-11-2025,Rajasthan,Jaipur,303110,2,9,jaipur
11-11-2025,Rajasthan,Jaipur,303601,1,3,jaipur
11-11-2025,Rajasthan,Jaipur,303602,1,10,jaipur
11-11-2025,Rajasthan,Jaipur,303905,1,11,jaipur
10-11-2025,Rajasthan,Jaipur,302011,0,5,jaipur
10-11-2025,Rajasthan,Jaipur,302013,1,36,jaipur
10-11-2025,Rajasthan,Jaipur,302016,5,76,jaipur
10-11-2025,Rajasthan,Jaipur,302027,1,21,jaipur
10-11-2025,Rajasthan,Jaipur,302032,0,7,jaipur
10-11-2025,Rajasthan,Jaipur,303001,0,5,jaipur
10-11-2025,Rajasthan,Jaipur,303003,4,17,jaipur
10-11-2025,Rajasthan,Jaipur,303104,1,12,jaipur
10-11-2025,Rajasthan,Jaipur,303302,1,9,jaipur
10-11-2025,Rajasthan,Jaipur,303348,1,7,jaipur
10-11-2025,Rajasthan,Jaipur,303802,0,6,jaipur
10-11-2025,Rajasthan,Jaipur,303807,1,4,jaipur
04-11-2025,Rajasthan,Jaipur,302001,2,24,jaipur
04-11-2025,Rajasthan,Jaipur,302002,3,63,jaipur
04-11-2025,Rajasthan,Jaipur,302020,2,41,jaipur
04-11-2025,Rajasthan,Jaipur,302024,0,1,jaipur
04-11-2025,Rajasthan,Jaipur,302028,1,11,jaipur
04-11-2025,Rajasthan,Jaipur,302029,2,47,jaipur
04-11-2025,Rajasthan,Jaipur,302034,2,12,jaipur
04-11-2025,Rajasthan,Jaipur,303002,1,10,jaipur
04-11-2025,Rajasthan,Jaipur,303005,2,10,jaipur
04-11-2025,Rajasthan,Jaipur,303012,1,20,jaipur
04-11-2025,Rajasthan,Jaipur,303119,4,7,jaipur
04-11-2025,Rajasthan,Jaipur,303305,1,9,jaipur
04-11-2025,Rajasthan,Jaipur,303701,4,4,jaipur
04-11-2025,Rajasthan,Jaipur,303712,2,6,jaipur
04-11-2025,Rajasthan,Jaipur,303905,2,10,jaipur
08-11-2025,Rajasthan,Jaipur,302011,0,3,jaipur
08-11-2025,Rajasthan,Jaipur,302012,13,126,jaipur
08-11-2025,Rajasthan,Jaipur,302026,0,21,jaipur
08-11-2025,Rajasthan,Jaipur,302027,1,28,jaipur
08-11-2025,Rajasthan,Jaipur,302029,5,55,jaipur
08-11-2025,Rajasthan,Jaipur,302031,4,41,jaipur
08-11-2025,Rajasthan,Jaipur,302033,3,22,jaipur
08-11-2025,Rajasthan,Jaipur,302039,4,30,jaipur
08-11-2025,Rajasthan,Jaipur,303005,3,12,jaipur
08-11-2025,Rajasthan,Jaipur,303006,0,13,jaipur
08-11-2025,Rajasthan,Jaipur,303104,0,13,jaipur
08-11-2025,Rajasthan,Jaipur,303107,1,6,jaipur
08-11-2025,Rajasthan,Jaipur,303109,0,6,jaipur
08-11-2025,Rajasthan,Jaipur,303302,0,8,jaipur
08-11-2025,Rajasthan,Jaipur,303328,1,11,jaipur
08-11-2025,Rajasthan,Jaipur,303701,0,7,jaipur
08-11-2025,Rajasthan,Jaipur,303704,0,2,jaipur
08-11-2025,Rajasthan,Jaipur,303804,2,14,jaipur
08-11-2025,Rajasthan,Jaipur,303806,2,12,jaipur
08-11-2025,Rajasthan,Jaipur,303901,1,16,jaipur
08-11-2025,Rajasthan,Jaipur,303908,0,10,jaipur
09-11-2025,Rajasthan,Jaipur,302006,1,14,jaipur
09-11-2025,Rajasthan,Jaipur,302013,1,6,jaipur
09-11-2025,Rajasthan,Jaipur,302026,0,5,jaipur
09-11-2025,Rajasthan,Jaipur,302029,3,31,jaipur
09-11-2025,Rajasthan,Jaipur,303001,0,2,jaipur
09-11-2025,Rajasthan,Jaipur,303003,1,2,jaipur
09-11-2025,Rajasthan,Jaipur,303106,2,8,jaipur
09-11-2025,Rajasthan,Jaipur,303328,2,3,jaipur
09-11-2025,Rajasthan,Jaipur,303601,0,3,jaipur
09-11-2025,Rajasthan,Jaipur,303701,0,2,jaipur
09-11-2025,Rajasthan,Jaipur,303804,0,1,jaipur
09-11-2025,Rajasthan,Jaipur,303806,0,5,jaipur
09-11-2025,Rajasthan,Jaipur,303901,1,7,jaipur
09-11-2025,Rajasthan,Jaipur,303908,2,11,jaipur
12-11-2025,Rajasthan,Jaipur,302013,4,36,jaipur
12-11-2025,Rajasthan,Jaipur,302019,2,24,jaipur
12-11-2025,Rajasthan,Jaipur,302023,0,4,jaipur
12-11-2025,Rajasthan,Jaipur,302026,0,20,jaipur
